0	0
1	0
2	0
3	0
4	0
5	3
6	163
7	377
8	119
9	6
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	1
141	0
142	0
143	0
144	1
145	0
146	0
147	2
148	0
149	0
150	1
151	0
152	0
153	0
154	0
155	0
156	1
157	0
158	0
159	1
160	0
161	1
162	0
163	0
164	0
165	0
166	1
167	0
168	0
169	1
170	1
171	0
172	1
173	0
174	0
175	0
176	0
177	0
178	1
179	0
180	1
181	2
182	0
183	2
184	2
185	0
186	1
187	1
188	0
189	3
190	1
191	1
192	3
193	2
194	2
195	1
196	1
197	5
198	1
199	3
200	6
201	3
202	3
203	1
204	6
205	1
206	2
207	4
208	3
209	5
210	4
211	6
212	4
213	5
214	6
215	10
216	6
217	9
218	8
219	9
220	7
221	15
222	7
223	5
224	8
225	15
226	11
227	10
228	12
229	11
230	18
231	20
232	6
233	17
234	12
235	10
236	12
237	12
238	17
239	9
240	23
241	17
242	19
243	17
244	15
245	19
246	14
247	18
248	20
249	11
250	14
251	19
252	20
253	18
254	17
255	18
256	16
257	24
258	25
259	13
260	27
261	29
262	16
263	21
264	26
265	21
266	25
267	21
268	25
269	17
270	18
271	24
272	19
273	25
274	17
275	19
276	25
277	26
278	21
279	20
280	25
281	24
282	31
283	22
284	20
285	13
286	25
287	25
288	20
289	19
290	23
291	26
292	14
293	18
294	25
295	27
296	14
297	19
298	27
299	25
300	17
301	25
302	25
303	16
304	25
305	21
306	19
307	18
308	23
309	16
310	18
311	16
312	19
313	13
314	15
315	16
316	18
317	17
318	21
319	20
320	21
321	21
322	19
323	16
324	30
325	21
326	14
327	16
328	16
329	15
330	14
331	21
332	15
333	19
334	19
335	13
336	16
337	15
338	12
339	15
340	12
341	18
342	17
343	19
344	16
345	22
346	19
347	10
348	14
349	14
350	10
351	14
352	12
353	8
354	18
355	12
356	14
357	12
358	14
359	12
360	12
361	11
362	16
363	11
364	15
365	16
366	13
367	13
368	11
369	8
370	12
371	11
372	10
373	8
374	10
375	10
376	18
377	6
378	14
379	13
380	8
381	6
382	14
383	10
384	14
385	9
386	8
387	12
388	14
389	6
390	9
391	11
392	4
393	11
394	8
395	6
396	10
397	8
398	12
399	9
400	14
401	11
402	14
403	9
404	4
405	10
406	10
407	16
408	9
409	9
410	7
411	7
412	9
413	9
414	8
415	3
416	8
417	8
418	9
419	3
420	8
421	10
422	6
423	5
424	9
425	9
426	5
427	10
428	5
429	5
430	6
431	7
432	7
433	6
434	5
435	5
436	7
437	8
438	6
439	4
440	5
441	10
442	4
443	9
444	5
445	5
446	10
447	9
448	11
449	4
450	8
451	6
452	5
453	5
454	3
455	7
456	7
457	7
458	8
459	8
460	2
461	9
462	5
463	7
464	3
465	4
466	6
467	3
468	5
469	3
470	5
471	4
472	1
473	5
474	4
475	7
476	4
477	5
478	4
479	9
480	3
481	9
482	5
483	3
484	3
485	1
486	5
487	2
488	2
489	5
490	3
491	4
492	3
493	7
494	5
495	6
496	2
497	5
498	6
499	5
500	6
501	5
502	3
503	6
504	3
505	5
506	6
507	7
508	5
509	3
510	6
511	6
512	3
513	6
514	3
515	6
516	4
517	4
518	3
519	6
520	6
521	5
522	10
523	3
524	2
525	3
526	8
527	5
528	3
529	3
530	5
531	4
532	3
533	4
